theta,probability
17.113408584221926,0.029469999999999996
17.327230162710247,0.029079999999999995
17.541051741198583,0.028739999999999988
17.754873319686904,0.028229999999999977
17.968694898175226,0.02776999999999996
18.18251647666356,0.027410000000000045
18.396338055151883,0.026980000000000004
18.610159633640205,0.02644000000000002
18.82398121212854,0.026029999999999998
19.037802790616862,0.025530000000000053
19.251624369105183,0.02503999999999995
19.46544594759352,0.02425999999999995
19.67926752608184,0.02322000000000002
19.893089104570176,0
